D‚formation,Contrainte (MPa)
0.002153174,191.5137959
0.00228415,194.6166467
0.002407494,196.9320157
0.002544796,199.085026
0.002670898,201.6000589
0.002803701,203.3534469
0.002934783,205.1934625
0.003075321,207.2600894
0.00319769,208.6473604
0.003328975,210.4194824
0.003459159,211.8274833
0.003594298,213.0836584
0.00372071,214.5370483
0.003856492,215.7476256
0.00398988,216.9610004
0.004117714,218.1191944
0.004244404,218.9737367
0.004378816,220.1994088
0.004496865,220.9617741
0.004634962,221.685828
0.004768855,222.7286494
0.004895437,222.9882691
0.004799633,213.3250514
0.004671122,203.8047092
0.004541088,194.7153272
0.004405395,185.9459048
0.004268142,176.9826102
0.004134375,168.111766
0.004001718,159.4609398
0.003866899,150.4361694
0.00373953,142.124874
0.003605814,133.3990181
0.003471184,124.6787575
0.003342485,116.1529976
0.003203842,107.5250894
0.003077353,99.00596878
0.00294865,90.87299565
0.002809434,82.18144249
0.002683579,73.90390285
0.002548254,65.57651875
0.002426422,57.07899241
0.002292895,49.00884578
0.002154834,40.55063716
0.002029037,32.28890436
0.001894288,24.40448132
0.00176166,16.01512713
0.001629751,8.040153091
0.001507545,-0.112218556
0.001367403,-8.244094734
0.001241594,-15.99619191
0.001109282,-24.23368978
0.00098123,-32.21450302
0.00084763,-39.96185272
0.000711869,-48.0608759
0.000587667,-55.80578495
0.000455998,-63.61629311
0.000329026,-71.50033199
0.00019277,-78.96384337
6.76064E-05,-86.99983962
-6.55693E-05,-94.23821784
-0.000196557,-101.9189182
-0.000330833,-109.4627123
-0.000458783,-116.3937581
-0.00058521,-123.4002323
-0.00071745,-130.2470974
-0.000846564,-136.3962401
-0.000978711,-142.6884377
-0.001112507,-148.1656549
-0.001238489,-153.3263074
-0.001372948,-158.4341612
-0.001498757,-162.8277195
-0.001628983,-166.9566494
-0.001766005,-170.7523601
-0.001896342,-174.0864864
-0.002025336,-177.4854142
-0.002159283,-180.2185257
-0.002289544,-183.0034086
-0.002423625,-185.7120551
-0.002554361,-187.7633637
-0.002688252,-190.1548732
-0.002813847,-192.1653087
-0.002944885,-193.9036248
-0.003087323,-195.7893447
-0.00320587,-197.4824971
-0.003335327,-199.0853015
-0.003470489,-200.6531852
-0.00359905,-201.8940148
-0.003729859,-203.4228835
-0.003854107,-204.4545893
-0.003993962,-205.5945191
-0.004127283,-207.0583711
-0.004254014,-207.8412199
-0.004385975,-208.8382138
-0.004517531,-209.9403917
-0.004653503,-210.5909128
-0.004776566,-211.6266564
-0.004903764,-211.5873847
-0.004790277,-201.6585825
-0.004664984,-192.3418918
-0.004523361,-183.0987466
-0.004392537,-174.1059281
-0.004261685,-165.3012259
-0.004127567,-156.0728748
-0.0039971,-147.4647361
-0.003860193,-138.5456926
-0.003734096,-129.6029483
-0.003599595,-120.9304715
-0.003460396,-112.0310326
-0.003333908,-103.3845721
-0.003197912,-94.79098122
-0.003065186,-85.86143396
-0.002933258,-77.3640308
-0.002803696,-68.85025083
-0.002670479,-60.24532108
-0.002544935,-52.04744199
-0.002406542,-43.48718519
-0.002280428,-35.27471437
-0.002146563,-27.09959662
-0.002016832,-18.62463475
-0.001884205,-10.69933127
-0.001750668,-2.576011151
-0.00162094,5.571569786
-0.001491924,13.26173969
-0.00135655,21.80076634
-0.001222872,29.50659777
-0.001100795,37.32403538
-0.00097178,45.56943312
-0.000836113,53.12763313
-0.000706901,60.97907497
-0.000580855,68.7627923
-0.000446051,76.43231038
-0.000317497,84.23458629
-0.000183039,91.7318284
-5.86704E-05,99.20699395
6.82715E-05,107.0177756
0.000203393,114.0909388
0.000334313,121.4964487
0.000465107,128.640132
0.000595665,135.3928074
0.000725361,142.2460006
0.000857601,148.8193683
0.000993498,154.4072899
0.001121057,160.3325708
0.001250887,165.3923381
0.001381964,170.2750336
0.001514444,174.7769975
0.001644829,178.7972149
0.001768512,182.8133528
0.001907963,186.1223585
0.002038143,189.2130081
0.002169906,192.4948889
0.002297886,194.7568079
0.002426601,197.7265438
0.002558872,200.1314613
0.002693791,202.032155
0.002824184,204.3414548
0.002955152,206.2370438
0.003090294,207.8087774
0.003220108,209.8067507
0.003347179,211.2264642
0.003478224,212.8683421
0.003608654,214.3028165
0.003742223,215.3413161
0.003862713,217.2133128
0.00400052,218.0806951
0.004135745,219.0273518
0.004262953,220.3757873
0.004396718,221.151118
0.004524288,222.0702363
0.004660752,223.240644
0.004788338,223.6200416
0.004894255,223.3380823
0.004779612,212.7379372
0.004648465,203.2172171
0.004509633,194.5561982
0.004379884,185.2517568
0.004244956,176.4260929
0.004112792,167.8124903
0.003983384,158.8060364
0.003851623,150.1332067
0.003709988,141.3898653
0.003583724,132.7967505
0.003455202,124.3283471
0.003323477,115.5510224
0.003187945,107.1113201
0.003056582,98.87667045
0.002926403,90.26376107
0.002795617,81.78908795
0.00266217,73.58701235
0.002528472,64.95591185
0.002399119,56.95224748
0.002261056,48.61466023
0.002140916,40.52005068
0.002001953,32.24691216
0.001875278,23.93315939
0.001747794,15.84357876
0.001617773,7.680119372
0.001477772,-0.604268544
0.001350304,-8.416509549
0.001224846,-16.52804124
0.0010859,-24.57128305
0.000963324,-32.36638105
0.000830157,-40.47729434
0.000693828,-48.42132447
0.000557118,-55.88842898
0.000437842,-64.13295401
0.000306501,-71.54231584
0.000178612,-79.36368481
4.65009E-05,-87.20286284
-9.02241E-05,-94.42799596
-0.000214053,-102.1144295
-0.00034534,-109.5056503
-0.000474083,-116.6283511
-0.000608394,-123.7828076
-0.000737861,-130.4624032
-0.000864577,-136.9294302
-0.000996448,-143.2550996
-0.001130476,-148.6129858
-0.001260965,-154.1700286
-0.00139421,-159.1037774
-0.001525898,-163.5094242
-0.001651022,-167.9002433
-0.001787468,-171.5655971
-0.001913431,-175.0118765
-0.002049415,-178.4741737
-0.00217776,-181.2033392
-0.0023113,-184.1375155
-0.002437698,-186.7185756
-0.002574167,-188.8815843
-0.002701572,-191.4455661
-0.002835456,-193.3237031
-0.002961961,-195.0802562
-0.003103948,-197.1998113
-0.003228181,-198.8201659
-0.003355975,-200.4121408
-0.003488842,-202.0373892
-0.00361901,-203.1845135
-0.003752784,-204.7501945
-0.003890825,-205.7343546
-0.004007033,-207.0122763
-0.004143315,-208.4066751
-0.004275137,-209.2790766
-0.00440223,-210.3406256
-0.004534338,-211.4866476
-0.004670854,-211.9479501
-0.004792571,-213.1139317
-0.004897285,-212.0353669
-0.004774418,-201.6808135
-0.004638441,-192.3874814
-0.004507965,-183.2488082
-0.004371626,-174.0983431
-0.004242095,-165.3330963
-0.00410769,-156.1875083
-0.003973578,-147.4516225
-0.003837149,-138.6929315
-0.003710678,-129.5938559
-0.003577494,-120.9579868
-0.003446878,-112.1596211
-0.003311648,-103.3041181
-0.003177347,-94.82587068
-0.003044003,-86.07445572
-0.002914912,-77.225615
-0.002786528,-69.01389996
-0.002655501,-60.33895119
-0.002511435,-52.05873706
-0.002395845,-43.56159488
-0.002257795,-35.12835651
-0.002125056,-27.14493559
-0.001996388,-18.69396271
-0.00187054,-10.45499189
-0.001734694,-2.74464744
-0.001604681,5.554391669
-0.001474441,13.32158186
-0.001341959,21.4706036
-0.001206397,29.65311429
-0.001081704,37.30857721
-0.000951245,45.30544574
-0.000815512,53.23802212
-0.000689468,60.55039247
-0.00055197,68.75030509
-0.000430462,76.48482517
-0.000296281,83.99222031
-0.000166944,91.85654397
-3.60153E-05,99.26051089
0.000100131,106.8269369
0.000229626,114.3755831
0.000356467,121.3917469
0.000482543,128.7144206
0.000618471,135.6823455
0.000745494,142.2145373
0.000882163,148.8815455
0.001009115,154.6077033
0.001139814,160.3643766
0.001273781,165.9033306
0.001404953,170.4957239
0.001526378,175.0117617
0.001671749,179.4418275
0.001794372,183.1562763
0.001925978,186.7926617
0.002058703,189.908626
0.002183858,192.8200994
0.002315265,195.9041598
0.002446952,198.2318595
0.0025826,200.5915132
0.002711167,203.0184008
0.002844859,204.8873055
0.002978768,207.1218365
0.00310128,208.8982384
0.003235329,210.3570776
0.003373394,212.2889528
0.003502188,213.7455163
0.003626717,215.1174815
0.003762551,216.5823336
0.003886769,217.8214512
0.004027518,218.9530465
0.00415108,220.2700187
0.004283465,221.0605695
0.004412509,222.2948225
0.004547506,223.243901
0.004675272,224.150743
0.004810565,225.0270403
0.004886661,222.8895572
0.004759125,212.1871092
0.004626061,203.0417906
0.004498352,193.5637683
0.004362621,184.9876316
0.004230528,176.0006193
0.004090609,167.004784
0.003959288,158.5171017
0.003829559,149.773468
0.0037061,140.8586649
0.003570849,132.5220798
0.00342775,123.8195969
0.003301986,115.2597076
0.003167208,106.9573188
0.003041377,98.35340371
0.002911552,90.10192208
0.002775681,81.65755566
0.00264703,73.2449783
0.002514711,65.11144147
0.00237938,56.70438011
0.002251784,48.34597735
0.002120811,40.51890447
0.001974463,32.02809254
0.001865027,23.86612594
0.001723562,15.87477968
0.00159447,7.455618607
0.001463338,-0.594694414
0.001334808,-8.50857672
0.001203853,-16.72039239
0.001068644,-24.46630984
0.000943951,-32.65919488
0.000811011,-40.52851677
0.000677312,-48.14637815
0.000547362,-56.42682402
0.0004193,-64.05704944
0.000286733,-71.74629527
0.000158959,-79.66233826
2.8728E-05,-87.15781198
-0.000106767,-94.64129539
-0.000230439,-102.4099617
-0.000364313,-109.4253927
-0.000493279,-116.9399407
-0.000628089,-123.8984286
-0.00075792,-130.5420324
-0.000884846,-137.1620273
-0.001016689,-143.2543814
-0.001148084,-149.0526001
-0.00128376,-154.5225915
-0.001413146,-159.3509391
-0.001547132,-164.2073909
-0.001676799,-168.103707
-0.001802135,-171.9535881
-0.001936001,-175.6500461
-0.002065664,-178.6568408
-0.002195405,-181.7885305
-0.002330466,-184.7316468
-0.002461609,-187.0725415
-0.002591831,-189.5550338
-0.002722438,-191.7890449
-0.002850677,-193.6938496
-0.002982385,-195.8949755
-0.003115423,-197.4050685
-0.003246947,-199.2131321
-0.003375823,-201.1450115
-0.003508437,-202.361491
-0.003640985,-203.9135845
-0.003772504,-205.2750522
-0.003892768,-206.4289933
-0.004027406,-207.8291482
-0.004160594,-208.6852835
-0.004294973,-209.89922
-0.004421246,-211.003611
-0.004555724,-211.8251032
-0.004675537,-212.9468857
-0.00481382,-213.8427249
-0.004877385,-211.142221
-0.00475683,-201.0054558
-0.004622108,-191.4344256
-0.004483178,-182.0464236
-0.004350815,-173.3205029
-0.004221386,-164.1492244
-0.004083123,-155.3036302
-0.003958044,-146.4633203
-0.003817423,-137.4363619
-0.003684143,-128.5773514
-0.003553518,-119.900152
-0.003423327,-111.1186412
-0.003294224,-102.6054082
-0.00316046,-93.70430742
-0.003029455,-85.39678051
-0.002894713,-76.55265407
-0.002767677,-67.9679093
-0.002629609,-59.7944806
-0.002495361,-51.15283037
-0.002381269,-42.70125265
-0.002232635,-34.78449563
-0.00210642,-26.23104928
-0.001977323,-18.26581823
-0.00184239,-9.964696109
-0.001715224,-1.938744956
-0.001588463,5.921838799
-0.001454527,14.20191471
-0.001321458,22.0390757
-0.001188326,29.92148817
-0.00106103,37.99724476
-0.000932388,45.64649851
-0.000794623,53.58762867
-0.000670625,61.3920947
-0.00053445,68.95053272
-0.000407482,77.02068352
-0.00027188,84.31443683
-0.000144005,92.08195272
-1.92542E-05,99.65467557
0.000111581,106.9555483
0.000249645,114.5485209
0.000375095,121.7101072
0.000508743,128.7041861
0.000633035,135.8995345
0.000761507,142.170284
0.000894008,148.7965172
0.001026564,154.9702981
0.001156215,160.4182025
0.001291803,166.0179495
0.001423295,170.7173892
0.001559842,175.3356193
0.001680842,179.5070717
0.00181545,183.1888337
0.001942073,186.950895
0.002075762,190.1523616
0.002207321,192.9821325
0.002341477,196.0980322
0.002473027,198.3127957
0.002599569,200.8551332
0.002730621,203.1024687
0.002863251,205.0314293
0.002996153,207.1017099
0.003132483,208.8945639
0.00325883,210.5669447
0.003383241,212.4468959
0.003515613,213.7615507
0.003650451,215.3720696
0.003774989,216.742803
0.003912924,217.8825198
0.004037632,219.4252682
0.004168826,220.3487501
0.004302558,221.4719315
0.004432336,222.6097692
0.004557373,223.6615473
0.004692799,224.5395149
0.004829123,225.2321472
0.004868627,221.4736017
0.00473918,211.0841588
0.004609849,201.476191
0.004466256,192.733357
0.004340437,183.8378661
0.004205006,174.6586936
0.004073287,166.1363828
0.00394117,157.4263504
0.003808845,148.3441129
0.003674877,140.3063713
0.00354567,131.3360949
0.003416339,122.8885717
0.003283468,114.5927721
0.003151182,105.8004736
0.003021607,97.50123318
0.002887295,89.04433988
0.002756473,80.6745293
0.002625401,72.55623559
0.00249278,64.05595751
0.002357841,55.81105459
0.002242899,47.93199305
0.002088401,39.26149341
0.001967869,31.32418395
0.001853038,23.02224403
0.001705991,14.75194452
0.001568923,6.967546142
0.001441926,-1.325760519
0.001314189,-9.242786384
0.001181619,-17.03838233
0.00105366,-25.30804131
0.000923481,-33.09021783
0.000796117,-41.03704981
0.000658144,-49.15793241
0.000529302,-56.75100517
0.000396975,-64.74745196
0.000270983,-72.32960129
0.000140691,-79.91964673
1.03878E-05,-87.78995406
-0.000122882,-95.09201895
-0.000256637,-102.5885595
-0.000386036,-110.1086611
-0.000512518,-117.0234616
-0.000647596,-124.2334413
-0.000774246,-130.8351824
-0.000901295,-137.1750761
-0.001034945,-143.5909287
-0.001167255,-149.2650352
-0.001303558,-154.5301765
-0.00142825,-159.781747
-0.00156614,-164.1081696
-0.001696062,-168.4677216
-0.001823929,-172.4343407
-0.00195183,-175.5788496
-0.002080628,-179.0559076
-0.002207745,-181.9063125
-0.002343418,-184.6598615
-0.002477173,-187.4304722
-0.00261085,-189.6461982
-0.002742252,-192.0440192
-0.002871878,-194.1941086
-0.003007203,-195.7231881
-0.003133356,-197.9775053
-0.003266302,-199.5776686
-0.003393021,-201.2318521
-0.003524641,-202.9102437
-0.003657672,-204.0692728
-0.003789283,-205.5917297
-0.003919881,-206.9655615
-0.00404626,-207.9930917
-0.004181123,-209.3399572
-0.004310648,-210.3253428
-0.0044448,-211.3600426
-0.004567918,-212.6925273
-0.004700941,-213.2819589
-0.004833472,-214.2328747
-0.004864182,-209.7839726
-0.004735352,-199.4327597
-0.004598396,-190.0624875
-0.00446128,-181.0548267
-0.0043344,-172.0165002
-0.004198542,-163.3475372
-0.004066374,-154.2236583
-0.003937393,-145.3675436
-0.003797288,-136.5145106
-0.003667764,-127.6345802
-0.003532808,-118.9896124
-0.003406831,-110.2256205
-0.003267888,-101.3600438
-0.003144522,-92.9842642
-0.003000697,-84.08131986
-0.002875465,-75.58570179
-0.002749613,-67.14438567
-0.002620182,-58.52402905
-0.002478616,-50.39604371
-0.002344607,-42.21922023
-0.002220433,-33.54882915
-0.002090341,-25.59652292
-0.001957601,-17.32461767
-0.001829324,-9.206890806
-0.001694853,-1.261971453
-0.001566177,7.055943354
-0.001435257,14.78449333
-0.001306404,22.89007079
-0.001176188,30.92575178
-0.001043433,38.66875048
-0.00091251,46.71841982
-0.000788575,54.40956348
-0.000649451,62.0513867
-0.000522658,70.05889265
-0.000391365,77.49483027
-0.000256056,85.23518788
-0.000133439,92.9101468
5.98389E-06,100.3339647
0.000129842,108.0209703
0.000264327,115.1975053
0.00039265,122.4135606
0.000523308,129.6755165
0.000655097,136.6121555
0.00079101,143.3153685
0.000919079,149.8386308
0.00104636,155.6042921
0.001177718,161.5051227
0.00131179,166.668433
0.001445261,171.6357184
0.001566391,176.2138207
0.001703378,180.0884611
0.001831873,184.0644754
0.001963665,187.7248205
0.00209638,190.7426096
0.002232387,193.9813958
0.002353338,196.61581
0.002492547,199.0039916
0.002619103,201.6430053
0.002746835,203.5584598
0.00287932,205.4852345
0.003005054,208.0501475
0.003142822,209.449985
0.00327319,211.4463111
0.003402049,212.9783073
0.003537575,214.3825292
0.00366807,216.1583821
0.003799908,217.2711452
0.003925377,218.6511903
0.004061112,219.9411045
0.00418671,220.9193497
0.004321744,222.1621002
0.004450894,223.3699632
0.004585093,223.966577
0.004712033,225.1621219
0.004847307,225.8599111
0.004853845,220.4246213
0.004721593,209.9932342
0.004580354,200.4631628
0.004457814,191.567459
0.004319628,182.7407679
0.004189727,173.5950337
0.004053083,165.0247701
0.003923578,156.2160863
0.003789281,147.3210193
0.00365343,139.1359887
0.003523718,130.2167343
0.003392904,121.8841536
0.00326427,113.4604691
0.003129756,105.0106451
0.002996046,96.47473017
0.002867682,88.07991593
0.002739823,79.64737281
0.002606125,71.64410513
0.002472496,63.11110683
0.002339303,54.95431174
0.002214386,46.80552551
0.00208747,38.38126475
0.001925981,30.36380619
0.001826618,22.14651252
0.001685349,13.7823476
0.001551825,6.149578181
0.001423153,-2.246672891
0.001294339,-10.14298896
0.001161891,-18.05218621
0.001034041,-26.22101733
0.000905805,-33.9321706
0.00077042,-41.94216104
0.00064091,-49.82060876
0.000509881,-57.40767697
0.000382878,-65.3062888
0.000249207,-73.09020238
0.000126794,-80.52849715
-7.09674E-06,-88.50448336
-0.000141592,-95.67181117
-0.000268872,-103.375275
-0.000404686,-110.7541882
-0.000533127,-117.757752
-0.000665424,-124.9345481
-0.000793958,-131.6915453
-0.000926623,-138.0426756
-0.001053081,-144.3745103
-0.001185018,-149.9258116
-0.001317335,-155.1613644
-0.001446006,-160.358489
-0.001572195,-164.7728774
-0.001711793,-169.0665004
-0.001839429,-173.0492979
-0.001975146,-176.2805994
-0.002098242,-179.609504
-0.002236514,-182.5474509
-0.002370572,-185.1876713
-0.002493729,-188.1062871
-0.00262832,-190.196141
-0.002756477,-192.6365513
-0.002889501,-194.6354036
-0.003023154,-196.4056903
-0.003149898,-198.4769167
-0.003280874,-200.1132076
-0.003414878,-201.6197783
-0.00354354,-203.3789078
-0.003671615,-204.5725988
-0.003808028,-205.9332022
-0.003938855,-207.4612044
-0.004067476,-208.4202939
-0.00419888,-209.7713623
-0.004335521,-210.7571445
-0.004461587,-211.8007175
-0.004587672,-212.9579302
-0.004724852,-213.6707934
-0.004849325,-214.6269496
-0.004846593,-208.6463979
-0.004711149,-198.0536124
-0.004577865,-189.107394
-0.004447125,-179.9869412
-0.004317403,-170.9239701
-0.004184827,-162.2069706
-0.004053594,-153.3486533
-0.003912342,-144.1320462
-0.003782714,-135.5393218
-0.003649805,-126.4017009
-0.003513738,-117.9327693
-0.003387692,-109.1756129
-0.003250849,-100.2116814
-0.003118111,-91.81285437
-0.002990363,-83.20389096
-0.002860456,-74.52246787
-0.002724116,-66.18556542
-0.002590473,-57.63024839
-0.002472395,-49.11451214
-0.002333518,-41.18976923
-0.002198075,-32.69682147
-0.002074623,-24.61185554
-0.001937379,-16.33254919
-0.001810282,-8.251722562
-0.001676709,-0.233324097
-0.001543665,7.828712438
-0.00141871,15.78497925
-0.001284817,23.73215509
-0.001150994,31.90572367
-0.001024774,39.55757258
-0.000889606,47.73176334
-0.000760133,55.49182991
-0.000629589,63.09417675
-0.000499191,71.05291135
-0.000366488,78.51570452
-0.000245072,86.28396368
-0.000115782,93.97460626
2.5017E-05,101.1782495
0.000152802,108.8186384
0.000283562,116.0616161
0.000410466,123.1518806
0.000549816,130.792994
0.000674125,137.4372429
0.000804393,143.972769
0.000934014,150.5232041
0.001066515,156.3120611
0.00119164,162.1035758
0.001320909,167.4689635
0.001452748,172.2135543
0.001589876,176.8903058
0.001722436,180.9253823
0.001855476,184.7119921
0.001986243,188.4600735
0.002119454,191.4050667
0.00224682,194.5178993
0.002375745,197.182685
0.002511725,199.5646678
0.002640901,202.2490413
0.002769305,204.354178
0.002901602,206.3669789
0.003028723,208.5035789
0.003159999,210.0954536
0.003292548,212.0454511
0.003423875,213.3433407
0.003547578,215.0363073
0.00368852,216.6263239
0.003815391,217.7744754
0.003942833,219.1638739
0.004078415,220.4957114
0.004215569,221.3828862
0.004345091,222.8882836
0.004473496,223.7506761
0.004599827,224.711342
0.004733061,225.8661746
0.004861768,226.3921576
0.004832956,219.2404967
0.00469753,208.9670736
0.004570057,199.4319768
0.00443444,190.7945273
0.004296224,181.7575056
0.004166505,172.7583256
0.004038209,164.3769589
0.003899619,155.2970724
0.003771929,146.6687904
0.003637981,138.0997481
0.00350573,129.3672216
0.00336882,120.9790946
0.00324434,112.522003
0.00310957,104.0636503
0.002975085,95.73692592
0.002851664,87.06426748
0.002715198,78.94450604
0.002583523,70.82825212
0.002454706,62.11657035
0.002324915,54.16321395
0.002191059,45.92322365
0.002065894,37.58133758
0.001927265,29.65083649
0.001801614,21.30709018
0.001670602,13.19055024
0.001535686,5.153615512
0.001406055,-3.065494351
0.001270362,-10.80547553
0.001151931,-19.0366945
0.001017931,-27.00900637
0.000885465,-34.61862715
0.000753105,-42.86606051
0.000628171,-50.4805793
0.000495182,-58.35522929
0.000367106,-66.32820487
0.000225456,-73.8629295
0.000105293,-81.62858724
-3.26826E-05,-89.34793727
-0.000160014,-96.61135255
-0.000295786,-104.5274373
-0.000422938,-111.5750749
-0.000557061,-118.7210506
-0.000687798,-125.7940823
-0.000812228,-132.3664228
-0.00094211,-138.9492274
-0.001084641,-145.1422559
-0.001208399,-150.4561164
-0.001337224,-156.0981082
-0.001466636,-160.9213657
-0.001598234,-165.4018314
-0.001726561,-169.806549
-0.001861239,-173.2582109
-0.001990645,-176.9694799
-0.002120474,-180.1123896
-0.002256972,-182.9744569
-0.002387457,-185.9299706
-0.002518706,-188.3608209
-0.002641593,-190.6276984
-0.002779502,-193.0995721
-0.002911477,-194.945444
-0.003039663,-197.1227417
-0.0031725,-198.8911849
-0.003306889,-200.6047416
-0.003427508,-202.3188704
-0.00356593,-203.6573533
-0.003697764,-205.0488501
-0.003824406,-206.6050712
-0.003961451,-207.6244297
-0.004091845,-209.0603154
-0.004220151,-210.2110141
-0.004345523,-211.0720078
-0.004479131,-212.4699663
-0.004607874,-213.3244459
-0.004738134,-214.3129633
-0.004875019,-215.3680818
-0.004790708,-204.7895373
-0.004468064,-183.2790335
-0.004132756,-161.1675816
-0.00398447,-151.1298289
-0.003985752,-150.9874003
-0.004057274,-139.4739703
-0.003825621,-124.568951
-0.003596739,-109.1607121
-0.003356169,-93.95373647
-0.003143002,-79.21054783
-0.002906964,-63.99107661
-0.00267589,-49.19435432
-0.002440711,-34.28545797
-0.002209954,-19.20530991
-0.001964995,-4.225955053
-0.001888227,0.465097574
